user_id,book_id,rating,title,authors,original_publication_year,rating_normalized,user_id_encoded,book_id_encoded
27642,1675,2,The Book of Ruth,Jane Hamilton,1988.0,0.25,12205,1653
17251,8,1,The Catcher in the Rye,J.D. Salinger,1951.0,0.0,7780,7
34335,218,2,"Bared to You (Crossfire, #1)",Sylvia Day,2012.0,0.25,14900,217
16926,25,4,"Harry Potter and the Deathly Hallows (Harry Potter, #7)","J.K. Rowling, Mary GrandPré",2007.0,0.75,7641,24
53090,120,3,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,2001.0,0.5,22444,119
32905,2125,1,"The Book of Three (The Chronicles of Prydain, #1)",Lloyd Alexander,1964.0,0.0,14328,2077
5344,654,4,Freedom,Jonathan Franzen,2010.0,0.75,2459,651
12763,345,5,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,2005.0,1.0,5785,344
21145,7,5,The Hobbit,J.R.R. Tolkien,1937.0,1.0,9455,6
27551,658,2,The Corrections,Jonathan Franzen,2001.0,0.25,12160,655
23252,442,5,Snow Crash,Neal Stephenson,1992.0,1.0,10356,441
13078,2763,5,Medea,"Euripides, Rex Warner",-431.0,1.0,5929,2644
41716,7,5,The Hobbit,J.R.R. Tolkien,1937.0,1.0,17925,6
10604,1259,4,"Abhorsen (Abhorsen, #3)",Garth Nix,2003.0,0.75,4822,1247
34009,3589,5,"The Vincent Brothers (The Vincent Boys, #2)",Abbi Glines,2012.0,1.0,14761,3339
26298,1770,4,NOS4A2,Joe Hill,2013.0,0.75,11651,1744
40361,559,5,Tess of the D'Urbervilles,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",1891.0,1.0,17382,558
23168,2099,1,"Skip Beat!, Vol. 01","Yoshiki Nakamura, Tomo Kimura",2002.0,0.0,10321,2056
7715,5966,2,You've Been Warned,"James Patterson, Howard Roughan",2007.0,0.25,3487,5037
35835,5166,1,"Scarpetta (Kay Scarpetta, #16)",Patricia Cornwell,2008.0,0.0,15515,4515
6168,1040,1,Let's Explore Diabetes with Owls,David Sedaris,2013.0,0.0,2828,1031
31683,49,2,"New Moon (Twilight, #2)",Stephenie Meyer,2006.0,0.25,13831,48
38531,4606,2,Paula,Isabel Allende,1994.0,0.25,16629,4113
44035,250,2,Wonder,R.J. Palacio,2012.0,0.25,18881,249
45968,108,3,"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,2000.0,0.5,19647,107
17375,5550,4,Last Exit to Brooklyn,"Hubert Selby Jr., Gilbert Sorrentino",1964.0,0.75,7838,4761
21224,1032,5,"Fablehaven (Fablehaven, #1)",Brandon Mull,2006.0,1.0,9494,1024
36800,356,4,"The Bad Beginning (A Series of Unfortunate Events, #1)","Lemony Snicket, Brett Helquist",1999.0,0.75,15908,355
29460,119,4,The Handmaid's Tale,Margaret Atwood,1985.0,0.75,12973,118
9737,530,4,Much Ado About Nothing,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",1598.0,0.75,4409,529
37349,2189,2,"The Ghost Brigades (Old Man's War, #2)",John Scalzi,2006.0,0.25,16139,2135
17821,1336,5,"Lover Unbound (Black Dagger Brotherhood, #5)",J.R. Ward,2007.0,1.0,8025,1323
27834,3508,5,"Swann's Way (In Search of Lost Time, #1)","Marcel Proust, Simon Vance, Lydia Davis",1913.0,1.0,12278,3267
22005,65,4,Slaughterhouse-Five,Kurt Vonnegut Jr.,1969.0,0.75,9825,64
12017,2984,1,"Eon: Dragoneye Reborn (Eon, #1)",Alison Goodman,2008.0,0.0,5452,2830
30809,96,1,"Fifty Shades Freed (Fifty Shades, #3)",E.L. James,2012.0,0.0,13503,95
8859,305,2,Pet Sematary,Stephen King,1983.0,0.25,4028,304
40374,1292,5,'Salem's Lot,"Stephen King, Jerry N. Uelsmann",2005.0,1.0,17390,1280
52516,437,5,The Invention of Wings,Sue Monk Kidd,2014.0,1.0,22222,436
20644,37,1,"The Lion, the Witch, and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,1950.0,0.0,9251,36
33467,9188,1,The Post-Birthday World,Lionel Shriver,2007.0,0.0,14542,6766
11833,114,1,Tuesdays with Morrie,"Mitch Albom, Saulius Dagys",1997.0,0.0,5381,113
38243,1694,3,"Lean Mean Thirteen (Stephanie Plum, #13)",Janet Evanovich,2007.0,0.5,16513,1671
28486,1087,1,I Am the Messenger,Markus Zusak,2002.0,0.0,12574,1078
24284,253,4,"The Cuckoo's Calling (Cormoran Strike, #1)","Robert Galbraith, J.K. Rowling",2013.0,0.75,10784,252
18765,622,1,Nights in Rodanthe,Nicholas Sparks,2002.0,0.0,8445,619
28005,1362,3,"Winter's Heart (Wheel of Time, #9)",Robert Jordan,2000.0,0.5,12354,1349
32997,391,3,The Lorax,Dr. Seuss,1971.0,0.5,14363,390
34473,355,4,"Graceling (Graceling Realm, #1)",Kristin Cashore,2008.0,0.75,14954,354
12394,3238,1,Beauty Queens,Libba Bray,2011.0,0.0,5622,3045
19066,578,1,Christine,"Stephen King, Marie Milpois",1983.0,0.0,8583,576
10726,244,5,Sharp Objects,Gillian Flynn,2006.0,1.0,4881,243
36783,6165,2,"Spook Country (Blue Ant, #2)",William Gibson,2007.0,0.25,15901,5155
14446,2254,5,"Fairest (The Lunar Chronicles, #3.5)",Marissa Meyer,2015.0,1.0,6541,2196
21042,7527,3,"Blood on Snow (Blood on Snow, #1)","Jo Nesbø, Neil Smith",2014.0,0.5,9409,5929
48880,192,5,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,2007.0,1.0,20784,191
2338,787,3,Sh*t My Dad Says,Justin Halpern,2010.0,0.5,1095,782
14286,69,2,"Insurgent (Divergent, #2)",Veronica Roth,2012.0,0.25,6466,68
2767,3,1,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.0,1290,2
51031,343,3,The Runaway Jury,John Grisham,1996.0,0.5,21616,342
50162,927,5,"Crank (Crank, #1)",Ellen Hopkins,2004.0,1.0,21291,922
23522,4342,4,The Oath,Frank E. Peretti,1995.0,0.75,10464,3919
51281,104,2,The Road,Cormac McCarthy,2006.0,0.25,21728,103
605,238,1,Running with Scissors,Augusten Burroughs,2002.0,0.0,284,237
22270,5696,3,The Brightest Star in the Sky,Marian Keyes,2009.0,0.5,9945,4855
31438,7888,4,"First Rider's Call (Green Rider, #2)",Kristen Britain,2003.0,0.75,13733,6127
51545,146,5,The Goldfinch,Donna Tartt,2013.0,1.0,21841,145
39460,5785,3,No Exit,Jean-Paul Sartre,1944.0,0.5,17007,4919
18306,170,3,Digital Fortress,Dan Brown,1998.0,0.5,8240,169
14929,2,5,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)","J.K. Rowling, Mary GrandPré",1997.0,1.0,6760,1
24038,1457,4,"Bridget Jones: The Edge of Reason (Bridget Jones, #2)",Helen Fielding,1999.0,0.75,10693,1441
250,1813,4,"On the Island (On the Island, #1)",Tracey Garvis-Graves,2011.0,0.75,115,1784
9274,1033,2,"The Wide Window (A Series of Unfortunate Events, #3)","Lemony Snicket, Brett Helquist",2000.0,0.25,4222,1025
11136,8934,5,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,David Bach,2003.0,1.0,5068,6640
29120,6811,3,"The Undead Pool (The Hollows, #12)",Kim Harrison,2014.0,0.5,12825,5540
51029,147,1,Thirteen Reasons Why,Jay Asher,2007.0,0.0,21615,146
20007,419,3,"Blood Promise (Vampire Academy, #4)",Richelle Mead,2009.0,0.5,8995,418
9237,1338,1,The Book of Mormon: Another Testament of Jesus Christ,"Anonymous, Joseph Smith Jr.",1830.0,0.0,4202,1325
44375,1086,3,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",Laurell K. Hamilton,1993.0,0.5,19016,1077
1784,5395,2,The Penelopiad,Margaret Atwood,2005.0,0.25,842,4665
22961,825,3,Shanghai Girls (Shanghai Girls #1),Lisa See,2009.0,0.5,10231,820
47570,189,5,"The Lord of the Rings (The Lord of the Rings, #1-3)",J.R.R. Tolkien,1955.0,1.0,20288,188
1481,2615,5,I Like You: Hospitality Under the Influence,Amy Sedaris,2006.0,1.0,695,2514
49735,36,3,"The Giver (The Giver, #1)",Lois Lowry,1993.0,0.5,21122,35
2002,2736,2,The Particular Sadness of Lemon Cake,Aimee Bender,2010.0,0.25,933,2618
2814,417,4,The Thirteenth Tale,Diane Setterfield,2006.0,0.75,1313,416
23824,118,3,The Joy Luck Club,Amy Tan,1989.0,0.5,10589,117
17310,693,3,Sphere,Michael Crichton,1987.0,0.5,7806,690
7105,1261,4,The Eyes of the Dragon,Stephen King,1987.0,0.75,3235,1249
35427,578,4,Christine,"Stephen King, Marie Milpois",1983.0,0.75,15348,576
25540,8,2,The Catcher in the Rye,J.D. Salinger,1951.0,0.25,11330,7
18468,9370,2,Heart on a Chain,Cindy C. Bennett,2010.0,0.25,8314,6844
8167,1569,1,The Gift of the Magi,"O. Henry, Lisbeth Zwerger",1905.0,0.0,3707,1551
40185,399,1,The Tales of Beedle the Bard,J.K. Rowling,2007.0,0.0,17293,398
10530,42,2,"Little Women (Little Women, #1)",Louisa May Alcott,1868.0,0.25,4788,41
20303,8152,5,One,Richard Bach,1988.0,1.0,9116,6245
40654,41,3,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,2005.0,0.5,17520,40
29346,34,1,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,2011.0,0.0,12924,33
14699,681,4,"Little House in the Big Woods (Little House, #1)","Laura Ingalls Wilder, Garth Williams",1932.0,0.75,6652,678
1831,1145,4,We Were the Mulvaneys,Joyce Carol Oates,1996.0,0.75,858,1135
38469,402,1,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,1843.0,0.0,16610,401
1159,248,3,A Midsummer Night's Dream,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,0.5,533,247
4718,22,2,The Lovely Bones,Alice Sebold,2002.0,0.25,2156,21
6557,1086,1,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",Laurell K. Hamilton,1993.0,0.0,2994,1077
6094,108,1,"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,2000.0,0.0,2792,107
181,1454,2,Pygmalion,George Bernard Shaw,1912.0,0.25,85,1438
52180,1062,3,"The Heir (The Selection, #4)",Kiera Cass,2015.0,0.5,22091,1053
39683,4,1,To Kill a Mockingbird,Harper Lee,1960.0,0.0,17088,3
52036,205,3,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,1976.0,0.5,22033,204
34244,2124,3,A Thousand Acres,Jane Smiley,1991.0,0.5,14861,2076
12362,73,4,"The Host (The Host, #1)",Stephenie Meyer,2008.0,0.75,5607,72
49094,17,2,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,2009.0,0.25,20865,16
9910,8889,3,"Beautiful Burn (The Maddox Brothers, #4)",Jamie McGuire,2016.0,0.5,4485,6616
3158,755,5,"Mort (Death, #1; Discworld, #4)",Terry Pratchett,1987.0,1.0,1476,751
19094,2908,2,The Beginning of Everything,Robyn Schneider,2013.0,0.25,8595,2767
17884,266,2,"Kiss the Girls (Alex Cross, #2)",James Patterson,1995.0,0.25,8057,265
22961,221,1,"A Child Called ""It"" (Dave Pelzer #1)",Dave Pelzer,1995.0,0.0,10231,220
38518,680,1,Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century,Napoleon Hill,1937.0,0.0,16626,677
52518,147,1,Thirteen Reasons Why,Jay Asher,2007.0,0.0,22223,146
17944,130,1,The Old Man and the Sea,Ernest Hemingway,1952.0,0.0,8086,129
7827,657,4,The White Tiger,Aravind Adiga,2008.0,0.75,3530,654
5025,1455,1,Flight Behavior,Barbara Kingsolver,2012.0,0.0,2307,1439
46327,203,1,"Beautiful Disaster (Beautiful, #1)",Jamie McGuire,2011.0,0.0,19783,202
2549,2621,3,Traveling Mercies: Some Thoughts on Faith,Anne Lamott,1999.0,0.5,1190,2520
52829,7606,5,Tractatus Logico-Philosophicus,Ludwig Wittgenstein,1921.0,1.0,22350,5969
37855,3480,4,"Zen Mind, Beginner's Mind: Informal Talks on Zen Meditation and Practice",Shunryu Suzuki,1970.0,0.75,16359,3245
24553,170,2,Digital Fortress,Dan Brown,1998.0,0.25,10896,169
31985,1183,4,"Attack on Titan, Vol. 1 (Attack on Titan, #1)","Hajime Isayama, Sheldon Drzka",2010.0,0.75,13962,1173
12973,170,1,Digital Fortress,Dan Brown,1998.0,0.0,5883,169
18277,5072,3,"The Salmon of Doubt (Dirk Gently, #3)",Douglas Adams,2002.0,0.5,8230,4450
48840,9984,2,The Snow Leopard,Peter Matthiessen,1978.0,0.25,20763,7127
44889,53,2,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,2002.0,0.25,19233,52
50722,5567,3,"Rainbow Valley (Anne of Green Gables, #7)",L.M. Montgomery,1919.0,0.5,21488,4772
1959,3236,1,The All-Girl Filling Station's Last Reunion,Fannie Flagg,2013.0,0.0,916,3043
18247,23,5,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","J.K. Rowling, Mary GrandPré",1998.0,1.0,8219,22
28527,23,3,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","J.K. Rowling, Mary GrandPré",1998.0,0.5,12587,22
28458,1984,3,The Runaway Bunny,"Margaret Wise Brown, Clement Hurd",1942.0,0.5,12559,1950
38222,819,2,Walden,Henry David Thoreau,1854.0,0.25,16505,814
15234,27,4,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)","J.K. Rowling, Mary GrandPré",2005.0,0.75,6892,26
2243,1097,3,90 Minutes in Heaven: A True Story of Death and Life,"Don Piper, Cecil Murphey",2004.0,0.5,1048,1088
17465,5223,2,"Inescapable (The Premonition, #1)",Amy A. Bartol,2013.0,0.25,7874,4554
49020,357,5,All Quiet on the Western Front,"Erich Maria Remarque, A.W. Wheen",1929.0,1.0,20841,356
363,2094,3,"Smokin' Seventeen (Stephanie Plum, #17)","Janet Evanovich, Lorelei King",2011.0,0.5,166,2051
47447,22,1,The Lovely Bones,Alice Sebold,2002.0,0.0,20235,21
37527,39,4,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,1996.0,0.75,16219,38
13446,75,1,"Bridget Jones's Diary (Bridget Jones, #1)",Helen Fielding,1996.0,0.0,6109,74
3968,8542,2,"Origin in Death (In Death, #21)",J.D. Robb,2005.0,0.25,1815,6448
81,2102,3,The Windup Girl,Paolo Bacigalupi,2009.0,0.5,41,2058
26038,342,3,The Casual Vacancy,J.K. Rowling,2012.0,0.5,11540,341
18456,117,5,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Madeleine L'Engle,1962.0,1.0,8311,116
8745,629,4,Veronika Decides to Die,"Paulo Coelho, Margaret Jull Costa",1998.0,0.75,3973,626
38276,411,1,The Undomestic Goddess,Sophie Kinsella,2005.0,0.0,16525,410
8987,6106,2,Pat the Bunny,Dorothy Kunhardt,1940.0,0.25,4091,5122
46308,5408,5,"Undone (Will Trent, #3)",Karin Slaughter,2009.0,1.0,19779,4676
28930,1330,4,Don't Sweat the Small Stuff ... and it's all small stuff: Simple Ways to Keep the Little Things from Taking Over Your Life,Richard Carlson,1997.0,0.75,12751,1317
6884,122,1,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)","Gregory Maguire, Douglas Smith",1995.0,0.0,3150,121
50722,1207,2,The Swiss Family Robinson  ,"Johann David Wyss, Scott McKowen, Arthur Pober",1812.0,0.25,21488,1196
34955,3452,2,"Princess in the Spotlight (The Princess Diaries, #2)",Meg Cabot,2001.0,0.25,15169,3224
17718,10,4,Pride and Prejudice,Jane Austen,1813.0,0.75,7981,9
12381,233,3,Love in the Time of Cholera,"Gabriel García Márquez, Edith Grossman",1985.0,0.5,5617,232
37388,5310,4,Lord of Light,"Roger Zelazny, Sönmez Güven",1967.0,0.75,16152,4612
34962,5756,4,The Russia House,John le Carré,1989.0,0.75,15172,4900
20228,241,2,Number the Stars,Lois Lowry,1989.0,0.25,9087,240
41335,2420,3,The Demigod Files (Percy Jackson and the Olympians),Rick Riordan,2009.0,0.5,17788,2345
37276,19,5,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,1954.0,1.0,16106,18
6621,4372,5,"I Hunt Killers (Jasper Dent, #1)",Barry Lyga,2012.0,1.0,3024,3941
49987,8106,5,"The Invaders (Brotherband Chronicles, #2)",John Flanagan,2012.0,1.0,21225,6221
10447,207,2,"One for the Money (Stephanie Plum, #1)",Janet Evanovich,1994.0,0.25,4748,206
6883,593,4,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,1968.0,0.75,3149,590
3919,1121,5,"Blood Meridian, or the Evening Redness in the West",Cormac McCarthy,1985.0,1.0,1793,1111
6018,140,2,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)","Stieg Larsson, Reg Keeland",2007.0,0.25,2755,139
32436,9239,3,Curious George Visits the Library,"Margret Rey, H.A. Rey, Martha Weston",2003.0,0.5,14124,6790
10159,3312,2,Pretty Baby,Mary Kubica,2015.0,0.25,4611,3108
13278,5449,3,The Happiest Baby on the Block: The New Way to Calm Crying and Help Your Newborn Baby Sleep Longer,Harvey Karp,2002.0,0.5,6021,4709
40000,6548,5,Willpower: Rediscovering the Greatest Human Strength,"Roy F. Baumeister, John Tierney",2011.0,1.0,17223,5383
47655,7912,1,Wildflower,Drew Barrymore,2015.0,0.0,20318,6138
48773,2718,5,"The Fifth Elephant (Discworld, #24; City Watch, #5)",Terry Pratchett,1999.0,1.0,20744,2602
43784,5529,4,Antifragile: Things That Gain from Disorder,Nassim Nicholas Taleb,2012.0,0.75,18783,4748
29059,87,4,Night (The Night Trilogy #1),"Elie Wiesel, Marion Wiesel",1958.0,0.75,12803,86
2762,1221,4,Summer Sisters,Judy Blume,1998.0,0.75,1288,1210
46200,174,5,The Shack,William Paul Young,2007.0,1.0,19731,173
38707,136,3,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,1996.0,0.5,16685,135
13415,3417,4,Motherless Brooklyn,Jonathan Lethem,1999.0,0.75,6093,3194
46040,685,2,"Gone (Gone, #1)",Michael  Grant,2008.0,0.25,19672,682
19389,1919,3,"Dash & Lily's Book of Dares (Dash & Lily, #1)","Rachel Cohn, David Levithan",2010.0,0.5,8720,1886
32480,730,2,The Pearl,John Steinbeck,1947.0,0.25,14137,726
17493,3511,4,Eva Luna,"Isabel Allende, Margaret Sayers Peden",1987.0,0.75,7884,3270
39252,1150,2,Absolute Power,David Baldacci,1995.0,0.25,16909,1140
49564,595,3,A Separate Peace,John Knowles,1959.0,0.5,21043,592
10327,3329,2,The Heart Goes Last,Margaret Atwood,2015.0,0.25,4692,3122
14986,2015,1,The Bridges of Madison County,Robert James Waller,1992.0,0.0,6784,1979
2429,3227,4,The Signal and the Noise: Why So Many Predictions Fail - But Some Don't,Nate Silver,2012.0,0.75,1142,3035
21254,1451,1,"The Walking Dead, Compendium 1",Robert Kirkman,2009.0,0.0,9508,1435
35201,353,5,Othello,William Shakespeare,1603.0,1.0,15266,352
33045,5,4,The Great Gatsby,F. Scott Fitzgerald,1925.0,0.75,14389,4
2842,5125,4,Stories of Your Life and Others,Ted Chiang,2002.0,0.75,1330,4486
8281,38,4,The Time Traveler's Wife,Audrey Niffenegger,2003.0,0.75,3770,37
35450,160,1,Great Expectations,Charles Dickens,1860.0,0.0,15358,159
45201,364,5,How the Grinch Stole Christmas!,Dr. Seuss,1957.0,1.0,19358,363
21367,4763,4,The Elementary Particles,"Michel Houellebecq, Frank Wynne",1998.0,0.75,9549,4225
35101,2698,5,Invisible Cities,"Italo Calvino, William Weaver",1972.0,1.0,15223,2584
45832,801,1,This is Where I Leave You,Jonathan Tropper,2009.0,0.0,19595,796
36528,301,1,Heart of Darkness,Joseph Conrad,1899.0,0.0,15795,300
16098,79,5,The Odyssey,"Homer, Robert Fagles, E.V. Rieu, Frédéric Mugler, Bernard Knox",-720.0,1.0,7268,78
14491,73,1,"The Host (The Host, #1)",Stephenie Meyer,2008.0,0.0,6558,72
38994,3991,3,So B. It,Sarah Weeks,2004.0,0.5,16806,3666
23621,138,5,The Scarlet Letter,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850.0,1.0,10513,137
39986,123,3,"The Firm (Penguin Readers, Level 5)",John Grisham,1991.0,0.5,17214,122
31454,22,4,The Lovely Bones,Alice Sebold,2002.0,0.75,13740,21
836,3,1,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.0,394,2
50914,473,1,"In the Woods (Dublin Murder Squad, #1)",Tana French,2007.0,0.0,21564,472
46952,3199,2,"Seduced in the Dark (The Dark Duet, #2)",C.J. Roberts,2012.0,0.25,20049,3014
25572,1451,1,"The Walking Dead, Compendium 1",Robert Kirkman,2009.0,0.0,11343,1435
40202,7617,5,"Dragon's Oath (House of Night Novellas, #1)","P.C. Cast, Kristin Cast",2011.0,1.0,17302,5975
48441,5,4,The Great Gatsby,F. Scott Fitzgerald,1925.0,0.75,20615,4
17654,3843,5,Thr3e,Ted Dekker,2003.0,1.0,7950,3549
49009,140,2,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)","Stieg Larsson, Reg Keeland",2007.0,0.25,20834,139
34447,165,1,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,2005.0,0.0,14941,164
28777,718,1,The Sound and the Fury,William Faulkner,1929.0,0.0,12682,714
15044,1878,5,The Turn of the Screw,Henry James,1898.0,1.0,6807,1846
27627,173,3,A Clockwork Orange,Anthony Burgess,1962.0,0.5,12199,172
19385,5551,3,The Feast of the Goat,"Mario Vargas Llosa, Edith Grossman",2000.0,0.5,8718,4762
15135,152,3,Dear John,Nicholas Sparks,2006.0,0.5,6847,151
37874,522,1,Cloud Atlas,David Mitchell,2004.0,0.0,16369,521
42737,3835,5,"Bright Lights, Big Ass: A Self-Indulgent, Surly, Ex-Sorority Girl's Guide to Why It Often Sucks in the City, or Who Are These Idiots and Why Do They All Live Next Door to Me?",Jen Lancaster,2007.0,1.0,18328,3543
12370,9826,4,Animal-Speak: The Spiritual & Magical Powers of Creatures Great & Small,"Ted Andrews, Winston Allen, Margaret K. Andrews",1996.0,0.75,5612,7057
41218,7706,5,"Mr. Darcy's Diary (Jane Austen Heroes, #1)",Amanda Grange,2005.0,1.0,17742,6027
51998,4563,3,Modern Lovers,Emma Straub,2016.0,0.5,22018,4080
37652,21,5,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","J.K. Rowling, Mary GrandPré",2003.0,1.0,16266,20
26012,4488,5,"Legion (Legion, #1)",Brandon Sanderson,2012.0,1.0,11530,4022
17033,121,2,Lolita,"Vladimir Nabokov, Craig Raine",1955.0,0.25,7685,120
4821,172,3,Anna Karenina,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877.0,0.5,2209,171
886,4295,4,"The Cruelest Month (Chief Inspector Armand Gamache, #3)",Louise Penny,2007.0,0.75,417,3887
11786,3,1,"Twilight (Twilight, #1)",Stephenie Meyer,2005.0,0.0,5363,2
40067,153,1,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,2008.0,0.0,17248,152
20436,466,3,The Hobbit: Graphic Novel,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",1989.0,0.5,9166,465
9549,2461,1,"Confessor (Sword of Truth, #11)",Terry Goodkind,2007.0,0.0,4324,2380
33140,732,2,"The Short Second Life of Bree Tanner: An Eclipse Novella (Twilight, #3.5)",Stephenie Meyer,2009.0,0.25,14431,728
3062,506,2,"The One (The Selection, #3)",Kiera Cass,2014.0,0.25,1429,505
43805,71,4,Frankenstein,"Mary Wollstonecraft Shelley, Percy Bysshe Shelley, Maurice Hindle",1818.0,0.75,18793,70
19073,67,1,A Thousand Splendid Suns,Khaled Hosseini,2007.0,0.0,8587,66
40827,23,4,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)","J.K. Rowling, Mary GrandPré",1998.0,0.75,17594,22
52433,95,5,The Picture of Dorian Gray,"Oscar Wilde, Jeffrey Eugenides",1891.0,1.0,22186,94
16294,3861,5,The Sandcastle Girls,Chris Bohjalian,2012.0,1.0,7362,3562
